,sentence,entity,score
3,　　从整体来看，10月份大公司限售股集中解禁是造成解禁高峰的主要原因，仅工商银行、中国石化和上港集团三家公司的解禁市值就高达1.88亿元，占当月解禁市值总额的95%,"['工商银行', '中国石化', '上港集团']","[1, 1, 1]"
0,　　资金流向方面，昨日板块内共有7只概念股呈现大单资金净流入态势，累计吸金6.02亿元，分别为西藏城投(26696.12万元)、中国宝安(15504.83万元)、康得新(6394.51万元)、中超控股(6283.03万元)、中钢国际(2688.55万元)、宝泰隆(2242.02万元)和南都电源(404.56万元),"['西藏城投', '中国宝安', '康得新', '中超控股', '中钢国际', '宝泰隆', '南都电源']","[1, 1, 1, 1, 1, 1, 1]"
0,从参与调研机构家数来看，15家公司参与调研机构家数在10家及以上，天齐锂业以149家机构参与调研稳居第一，慈文传媒以39家机构参与调研位列次席，首钢股份、远方光电、蓝海华腾等3家公司参与调研机构家数均在20家以上(含20家)，分别为：27家、25家和20家,"['天齐锂业', '慈文传媒', '首钢股份', '远方光电']","[1, 1, 1, 1]"
4,　　除了外资入场扫货之外，国内主力机构也十分青睐这些标的，截至4月20日，根据2016年年报以及基金年报数据显示，有40只个股的流通股股东中均出现基金、社保基金、险资、券商等机构投资者的身影，其中，格力电器、五粮液、泸州老窖、索菲亚、恒瑞医药、东阿阿胶、小天鹅A、云南白药、苏泊尔等9只大消费蓝筹股机构去年四季度末持股数量均在1000万股以上,"['格力电器', '五粮液', '泸州老窖', '索菲亚', '恒瑞医药', '东阿阿胶', '小天鹅', '云南白药', '苏泊尔']","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,　　从上述89只个股上周市场表现来看，粤高速A(9.17%)、天齐锂业(8.81%)、五矿稀土(7.61%)、江苏国泰(7.14%)、北方国际(6.88%)、沧州明珠(5.67%)、埃斯顿(4.22%)和中国宝安(3.59%)等个股期间累计涨幅居前，均在3%以上,"['粤高速', '天齐锂业', '五矿稀土', '江苏国泰', '北方国际', '沧州明珠', '埃斯顿', '中国宝安']","[1, 1, 1, 1, 1, 1, 1, 1]"
2,　　进一步看，在上述15家公司中，远方光电和沧州明珠参与调研的机构中均有海外机构身影，除这两家公司外，中兴通讯、新希望、埃斯顿、伊利股份和万马股份等5家公司也均有海外机构参与调研,"['远方光电', '沧州明珠', '中兴通讯', '新希望', '埃斯顿', '伊利股份', '万马股份']","[1, 1, 1, 1, 1, 1, 1]"
0,　　值得一提的是，剔除上市未满一年的次新股后，昨日，、、南威软件、、光环新网、、、、超图软件、、浪潮信息、中国长城等12只云计算概念股股价创出年内新高,"['南威软件', '光环新网', '超图软件', '浪潮信息', '中国长城']","[1, 1, 1, 1, 1]"
5,今年绩优的主动权益类基金中，很多都配置了一定比例的贵州茅台、格力电器这类优质的大消费股,"['贵州茅台', '格力电器']","[1, 1]"
0,目前、*ST金瑞、*ST济柴、*ST舜船仍在谋划收购关联方打包金融资产，其中均包含信托公司,"['ST金瑞', 'ST舜船']","[0, 0]"
6,　　建议关注：八一钢铁、韶钢松山、岳阳林纸、诚志股份、中国联通,"['八一钢铁', '韶钢松山', '岳阳林纸', '诚志股份', '中国联通']","[1, 1, 1, 1, 1]"
10,公司2015年归属于上市公司股东的净利润为553 万元，同比增145.73% 股价方面，沪电股份3月中下旬也曾因无人驾驶题材受到提振，在4个交易日里累计涨逾两成，不过走势较亚太股份弱,"['沪电股份', '亚太股份']","[0, 0]"
0,　　从持股的机构数来看，在基金增持的MSCI概念股中，、伊利股份、、、、、、、和保利地产居机构持股数最多的前十位,"['伊利股份', '保利地产']","[1, 1]"
6,　　另外，、、、圣农发展也出现新增保险资金流通股东的身影，中国人寿、、新华人寿保险等公司旗下产品分别入驻,"['圣农发展', '中国人寿']","[0, 0]"
5,　　证券时报·数据宝统计，2017年4月以来，表现较好的个股仅有13只累计涨幅在10%以上，其中，、创业环保、冀东装备3只个股累计涨幅超过50%,"['创业环保', '冀东装备']","[1, 1]"
10,　　此外，私募基金还重仓了富春环保、、、等4只中小板股票，以及星河生物、2只创业板股票,"['富春环保', '星河生物']","[1, 1]"
1,　　澎湃新闻（www.thepaper.cn）查阅中国裁判文书网发现，这份借款合同签订于2013年1月10日，海博鑫惠在约定的授信有效期内向光大银行上海外高桥保税区支行申请使用的最高授信额度为5.2亿元，授信使用期限自2013年1月10日至2014年1月9日,"['光大银行', '外高桥']","[0, 0]"
2,　　判决书中显示，由于海博鑫惠面临重大经营风险，光大银行上海外高桥保税区支行于2014年2月提起诉讼,"['光大银行', '外高桥']","[-1, -1]"
0,'　　e公司讯，振东制药、九洲药业、木林森等多家上市公司日前推出高送转方案，振东制药、九洲药业、木林森今日以涨停开盘，开盘后振东制药、九洲药业仍封涨停，木林森打开涨停涨超5%,"['振东制药', '九洲药业', '木林森']","[1, 1, 1]"
2,　　在获产业资本看好的同时，部分个股后市机会也受到了券商的认可，70只产业资本净增持个股中，有21只个股近30日内被机构给予了“买入”或“增持”等看好评级，(6家)、兔宝宝(4家)、(4家)、高能环境(2家)、永兴特钢(2家)、南极电商(2家)和(2家)等7只个股近30日内机构看好评级家数均在2家及以上,"['兔宝宝', '高能环境', '永兴特钢', '南极电商']","[1, 1, 1, 1]"
0,'　　3月22日，美联储加息靴子落地后，震荡下挫，全天下跌0.53%，不过，新零售板块却逆势走强，截至当天下午A股收盘，板块平均上涨5.17%，个股方面，中百集团、上海九百、三江购物、新华都等涨停，此外，华联股份、苏宁易购等涨幅居前,"['中百集团', '上海九百', '三江购物', '新华都', '华联股份']","[1, 1, 1, 1, 1]"
2,(图片来源：天风证券)　　阿里之后，腾讯也坐不住了，参股永辉超市、步步高、海澜之家等,"['永辉超市', '步步高', '海澜之家']","[0, 0, 0]"
9,　　从二级市场看，2017年恢复上市的*(现ST新梅)、*(现ST常林)及*ST川化(现)复牌初期表现均不佳，投机客坐收渔利的时光已一去不返,"['ST新梅', 'ST常林']","[-1, -1]"
9,相比贵州茅台，五粮液目前的股价还不足百元,"['贵州茅台', '五粮液']","[0, 0]"
12,　　　　　　更多详细信息可至新浪股民维权平台，公司主页：违规公司-　　　　2018年1月17日晚间，湖南千山制药机械股份有限公司（，300216）公告收到证监会下发的《调查通知书》（编号：湘稽调查字0528号），因信息披露违法违规，根据《中华人民共和国证券法》 的有关规定，证监会决定对千山药机进行立案调查,"['湖南千山制药机械股份有限公司', '千山药机']","[-1, -1]"
7,数据显示，近一个月来，共10只个股被券商机构给予买入型评级，其中5只个股获买入型评级在5次以上，分别是中国国旅、众信旅游、、、,"['中国国旅', '众信旅游']","[1, 1]"
11,同样被一线游资抢筹的千山药机昨日龙虎榜资金净买入0.42亿元，买入席位中出现了中泰证券上海建国中路营业部、海通证券北京中关村南大街营业部等一线游资,"['千山药机', '海通证券', '中关村']","[1, 0, 0]"
4,答：经核查2015年至今有关省级（内含市抽情况）药品抽验数据，浙江省食品药品监督管理局尚未发现标识浙江莎普爱思药业股份有限公司生产的苄达赖氨酸滴眼液（商品名：莎普爱思）抽验不合格情况,"['莎普爱思', '浙江莎普爱思药业股份有限公司']","[-1, -1]"
13,净流入力度最大的个股有国电南自、岳阳兴长、德联集团，净流入力度分别为39.88%、35.94%、27.98%,"['国电南自', '岳阳兴长', '德联集团']","[1, 1, 1]"
1,其中，苏宁易购期间实现大单资金净流入39487.03万元，在板块中拔得头筹，圆通速递(7348.69万元)、顺丰控股(4647.99万元)、申通快递(4335.46万元)等3只个股月内吸金也均在4000万元以上，韵达股份月内则实现大单资金净流入454.91万元,"['圆通速递', '顺丰控股', '申通快递', '韵达股份']","[1, 1, 1, 1]"
0,　　本轮央企增持潮中，从增持金额看，中国石化股东出手最大方，控股股东化工集团公司7月8日、7月9日两度增持，增持数量合计7200万股，以增持当日收盘价估算，控股股东共动用资金近5亿元；、、中国神华等其余8家公司的股东也均已动用了超亿元进行增持,"['中国石化', '中国神华']","[1, 1]"
3,　　事实上，上述4只标的股后市投资机会得到了机构的普遍认可，近30日内，顺丰控股、申通快递、韵达股份、圆通速递分别获10家、4家、3家、2家机构给予“买入”或“增持”评级,"['顺丰控股', '申通快递', '韵达股份', '圆通速递']","[1, 1, 1, 1]"
0,　　本周核心投资组合：　　柳工、、建设机械、、恒立液压、、联得装备、三一重工,"['柳工', '建设机械', '恒立液压', '联得装备', '三一重工']","[1, 1, 1, 1, 1]"
8,最近一次是2月6日，以2.29亿元买入2170万股股份，品种有中国联通、包钢稀土、、海螺水泥、海通证券、长江电力、大秦铁路、中国神华、、、交通银行、工商银行、浦发银行、中国太保、民生银行、、三一重工、招商银行、中国太保、、等，金融股依然是主角,"['中国联通', '海螺水泥', '海通证券', '长江电力', '大秦铁路', '中国神华', '交通银行', '工商银行', '浦发银行', '中国太保', '民生银行', '三一重工', '招商银行']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,　　其中，合肥城建区间涨停天数达到8日；其次为海得控股涨停天数达到7日；华铭智能、天花超净、麦达数字、中成股份涨停天数达到6日,"['合肥城建', '华铭智能', '麦达数字', '中成股份']","[1, 1, 1, 1]"
1,　　市场普遍关注的由王亚伟管理的千合资本旗下“对外经贸信托-昀沣证券投资集合资金信托计划”目前持有三家上市公司股票，三季度新进持有福斯特80.00万股，持股比例为0.20%，位居福斯特第十大流通股股东；减持三聚环保102.51万股，最新持仓数量为3700.00万股，位居公司第七大股东；另外，持有天威视讯226.00万股，较上期持仓数量不变，为公司第五大流通股股东,"['福斯特', '三聚环保', '天威视讯']","[1, -1, 0]"
0,　　具体来看，上述109家绩优公司中，有33家公司2016年净利润实现翻倍，截至目前，高升控股2016年净利润同比增幅暂列首位，达到4167.70%，紧随其后的是国盛金控，2016年净利润同比增幅达1803.97%，此外，、工大高新、、、、西藏珠峰、、、、等公司2016年净利润同比增幅也均超2倍，分别为：577.96%、517.04%、435.50%、378.43%、342.10%、306.31%、298.80%、262.52%、246.81%、237.00%,"['高升控股', '国盛金控', '工大高新', '西藏珠峰']","[1, 1, 1, 1]"
10,　　“差评股”集体活跃　　昨日，在乐视网股价涨停的带动下，包括大连电瓷、獐子岛在内的多只前期连续跌停股都遭到资金追买，甚至包括ST巴士、ST保千里在内的“差评股”也被资金打到涨停位置,"['乐视网', '大连电瓷', '獐子岛', 'ST保千里', '保千里']","[1, 1, 1, 1, 1]"
0,　　而从产业资本净增持股份数占流通股比例来看，居前的十只个股分别为：胜利精密（12.34%）、围海股份（8.76%）、达华智能（8.33%）、（6.29%）、（5.46%）、天目药业（5.38%）、（5.23%）、（5.14%）、（4.75%）和（4.70%）,"['胜利精密', '围海股份', '达华智能', '天目药业']","[0, 0, 0, 0]"
22,　　下图是老板电器和爱尔眼科历年归母净利润对比图：　　从图表中，可以看出2009年到2016年，老板电器的利润增速明显高于爱尔眼科，两条曲线已经呈现“喇叭口”,"['老板电器', '爱尔眼科']","[1, 1]"
0,　　　　据证券时报网络数据部不完全统计，截至3月5日，共计208家上市公司公布年报，其中49家公司十大流通股东中出现证券类信托产品身影，得到2只以上阳光私募产品青睐的包括、、、、、等6只个股，其中保税科技和酒鬼酒更是分别有5只和4只产品进驻其中,"['保税科技', '酒鬼酒']","[1, 1]"
